Ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,entrez,Gene stable ID,Gene name,Gene type,Gene description,Chromosome/scaffold name,Gene start (bp),Gene end (bp)
ENSMUSG00000057594,54.0158476954998,-0.516015516705391,0.257165892821263,-2.0065472564981,0.044797892162081,0.2156473858158,Arl16,70317,ENSMUSG00000057667,Bloc1s3,protein_coding,"biogenesis of lysosomal organelles complex-1, subunit 3 [Source:MGI Symbol;Acc:MGI:2678952]",7,19238411,19242292
ENSMUSG00000057596,153.603088852613,-0.21819957289848,0.232381379708462,-0.938971845215077,0.347745199892906,0.641035664558797,Trim30d,209387,ENSMUSG00000057672,Pkn1,protein_coding,protein kinase N1 [Source:MGI Symbol;Acc:MGI:108022],8,84393165,84425808
ENSMUSG00000057604,9.34107210297828,0.003592699213117,0.572463759928284,0.006275854411408,0.994992625529678,0.997573644291519,Lmcd1,30937,ENSMUSG00000057691,Zfp746,protein_coding,zinc finger protein 746 [Source:MGI Symbol;Acc:MGI:1916478],6,48039329,48063527
ENSMUSG00000057614,18.3485741304687,0.390197594634416,0.384367896268012,1.01516697524171,0.310026240012317,0.607037818189149,Gnai1,14677,ENSMUSG00000057706,Mex3b,protein_coding,mex3 RNA binding family member B [Source:MGI Symbol;Acc:MGI:1918252],7,82516541,82520723
ENSMUSG00000057637,480.523919990158,0.449141029170213,0.159049160052677,2.82391324180183,0.004744122472181,0.049761958512298,Prdm2,110593,ENSMUSG00000057722,Lepr,protein_coding,leptin receptor [Source:MGI Symbol;Acc:MGI:104993],4,101574601,101672549
ENSMUSG00000057649,169.999300816726,-0.153699502524928,0.160086560675768,-0.960102471288788,0.337003644830449,0.631493115368155,Brd9,105246,ENSMUSG00000057729,Prtn3,protein_coding,proteinase 3 [Source:MGI Symbol;Acc:MGI:893580],10,79710310,79719008
ENSMUSG00000057654,4.78742694010074,-0.288325053821231,0.872409476299243,-0.33049280372825,0.741027629246085,0.895904588592201,Olfr328,258495,ENSMUSG00000057738,Sptan1,protein_coding,"spectrin alpha, non-erythrocytic 1 [Source:MGI Symbol;Acc:MGI:98386]",2,29855572,29921463
ENSMUSG00000057666,17887.9599966059,0.051736510125141,0.186003096567348,0.278148649565131,0.780898251638704,0.91579134384673,Gapdh,14433,ENSMUSG00000057751,Megf6,protein_coding,multiple EGF-like-domains 6 [Source:MGI Symbol;Acc:MGI:1919351],4,154255187,154360170
ENSMUSG00000057667,66.0440859345055,-0.16795395730035,0.182170424288903,-0.921960619875334,0.356549117139227,0.648718655084549,Bloc1s3,232946,ENSMUSG00000057766,Ankrd29,protein_coding,ankyrin repeat domain 29 [Source:MGI Symbol;Acc:MGI:2687055],18,12385419,12438854
ENSMUSG00000057672,444.263032837781,-0.094712920779949,0.165014227867649,-0.573968208704488,0.565989314594244,0.797899144888624,Pkn1,320795,ENSMUSG00000057777,Mab21l2,protein_coding,mab-21-like 2 [Source:MGI Symbol;Acc:MGI:1346022],3,86452888,86455936
ENSMUSG00000057691,205.139616934249,-0.033477320079772,0.155789751193167,-0.214887820433466,0.829854780966423,0.937810655399765,Zfp746,69228,ENSMUSG00000057778,Cyb5d2,protein_coding,cytochrome b5 domain containing 2 [Source:MGI Symbol;Acc:MGI:2684848],11,72668058,72686968
ENSMUSG00000057706,8.27514607244091,-0.437946913852842,0.487595062694789,-0.898177498829547,0.369090927374245,0.660906485125413,Mex3b,108797,ENSMUSG00000057788,Ddx49,protein_coding,DEAD box helicase 49 [Source:MGI Symbol;Acc:MGI:2136689],8,70745516,70755139
ENSMUSG00000057722,532.489809916329,-2.43295119820031,0.445091584570422,-5.46618107944787,4.59834601010659E-08,2.8241335020442E-06,Lepr,16847,ENSMUSG00000057789,Bak1,protein_coding,BCL2-antagonist/killer 1 [Source:MGI Symbol;Acc:MGI:1097161],17,27238784,27247983
ENSMUSG00000057729,6.5210689160679,-1.47255332551019,1.17523274263567,-1.25298868223133,0.210209825592758,0.500645369849184,Prtn3,19152,ENSMUSG00000057835,Zfp119a,protein_coding,zinc finger protein 119a [Source:MGI Symbol;Acc:MGI:1345189],17,56171892,56185930
ENSMUSG00000057738,1688.1840468364,-0.008067285440601,0.130913765814227,-0.061622896495457,0.95086314282494,0.984819543654272,Sptan1,20740,ENSMUSG00000057836,Xlr3a,protein_coding,X-linked lymphocyte-regulated 3A [Source:MGI Symbol;Acc:MGI:109506],X,72129899,72140701
ENSMUSG00000057751,15.376992263553,-0.797732334277748,0.646051632233112,-1.23478108323996,0.216911989460309,0.506825001367665,Megf6,230971,ENSMUSG00000057841,Rpl32,protein_coding,ribosomal protein L32 [Source:MGI Symbol;Acc:MGI:98038],6,115782466,115785708
ENSMUSG00000057766,10.8681227957335,-0.846967717381393,0.504601791924382,-1.6784873358284,0.093252000701136,0.325710088913154,Ankrd29,225187,ENSMUSG00000057842,Zfp595,protein_coding,zinc finger protein 595 [Source:MGI Symbol;Acc:MGI:3040707],13,67461062,67480634
ENSMUSG00000057777,7.59878979699701,-0.611057043508011,0.481161539433515,-1.26996235864451,0.204098038609966,0.494125626109292,Mab21l2,23937,ENSMUSG00000057858,Fam204a,protein_coding,"family with sequence similarity 204, member A [Source:MGI Symbol;Acc:MGI:1289174]",19,60187018,60215133
ENSMUSG00000057778,172.982466003169,0.143375649729364,0.113033409851945,1.26843603070245,0.20464228142617,0.494764817562772,Cyb5d2,192986,ENSMUSG00000057863,Rpl36,protein_coding,ribosomal protein L36 [Source:MGI Symbol;Acc:MGI:1860603],17,56920416,56921243
ENSMUSG00000057788,164.563959823394,0.646910271274728,0.244749444455041,2.6431531753428,0.008213786721519,0.073880534904691,Ddx49,234374,ENSMUSG00000057880,Abat,protein_coding,4-aminobutyrate aminotransferase [Source:MGI Symbol;Acc:MGI:2443582],16,8331293,8439432
ENSMUSG00000057789,147.874761369285,0.082257336835846,0.201315259731165,0.408599611105944,0.682833516107946,0.866015633912647,Bak1,12018,ENSMUSG00000057894,Zfp329,protein_coding,zinc finger protein 329 [Source:MGI Symbol;Acc:MGI:1921283],7,12538904,12552785
ENSMUSG00000057835,51.9852431509005,0.032051339604717,0.210127218971509,0.152533021479064,0.878766547770038,0.958956291436142,Zfp119a,104349,ENSMUSG00000057895,Zfp105,protein_coding,zinc finger protein 105 [Source:MGI Symbol;Acc:MGI:1277119],9,122752137,122760093
ENSMUSG00000057836,99.0345401299071,0.606416864315899,0.688402758724177,0.880904175107863,0.378369687513935,0.666662446330045,Xlr3a,22445,ENSMUSG00000057897,Camk2b,protein_coding,"calcium/calmodulin-dependent protein kinase II, beta [Source:MGI Symbol;Acc:MGI:88257]",11,5919644,6016362
ENSMUSG00000057841,1554.58578156424,-0.100139483507205,0.14492927374536,-0.690954152458871,0.489594353438801,0.749902056048002,Rpl32,19951,ENSMUSG00000057914,Cacnb2,protein_coding,"calcium channel, voltage-dependent, beta 2 subunit [Source:MGI Symbol;Acc:MGI:894644]",2,14607899,14992719
ENSMUSG00000057842,81.977999973281,0.542855053723739,0.188025021516072,2.88714262254366,0.003887579652257,0.043074382547011,Zfp595,218314,ENSMUSG00000057933,Gsta2,protein_coding,"glutathione S-transferase, alpha 2 (Yc2) [Source:MGI Symbol;Acc:MGI:95863]",9,78238300,78263070
ENSMUSG00000057858,94.2739592868064,0.453359870308055,0.19866204756222,2.28206582923728,0.022485454040974,0.141269172498458,Fam204a,76539,ENSMUSG00000057948,Unc13d,protein_coding,unc-13 homolog D [Source:MGI Symbol;Acc:MGI:1917700],11,115952921,115968787
ENSMUSG00000057863,856.613135846761,-0.200554256187892,0.206344151641027,-0.971940588540609,0.331080105915057,0.625260926337146,Rpl36,54217,ENSMUSG00000057963,Itpk1,protein_coding,"inositol 1,3,4-triphosphate 5/6 kinase [Source:MGI Symbol;Acc:MGI:2446159]",12,102534841,102671189
ENSMUSG00000057880,4640.23306668556,0.355555895137385,0.174056861264012,2.04275713439456,0.041076485845641,0.205655161336366,Abat,268860,ENSMUSG00000057969,Sema3b,protein_coding,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B [Source:MGI Symbol;Acc:MGI:107561]",9,107474873,107486428
ENSMUSG00000057894,121.439857643031,-0.023708652551055,0.260504496446445,-0.091010531006051,0.927484223253154,0.974991542631143,Zfp329,67230,ENSMUSG00000057982,Zfp809,protein_coding,zinc finger protein 809 [Source:MGI Symbol;Acc:MGI:2143362],9,22137010,22154650
ENSMUSG00000057895,9.71454433383875,1.02449796093921,0.465483404476645,2.20093337611268,0.027740740706263,0.160428237582488,Zfp105,22646,ENSMUSG00000058006,Mdn1,protein_coding,midasin AAA ATPase 1 [Source:MGI Symbol;Acc:MGI:1926159],4,32657119,32775217
ENSMUSG00000057897,106.485362443167,0.283442665312198,0.360486643782186,0.786277855785025,0.431704722753754,0.709964291476471,Camk2b,12323,ENSMUSG00000058013,Septin11,protein_coding,septin 11 [Source:MGI Symbol;Acc:MGI:1277214],5,93241296,93324306
ENSMUSG00000057914,5.24734315593382,-1.53736875208995,0.791077538611394,-1.9433856696128,0.051969577418142,0.235050821464411,Cacnb2,12296,ENSMUSG00000058022,Adtrp,protein_coding,androgen dependent TFPI regulating protein [Source:MGI Symbol;Acc:MGI:1924596],13,41916624,42001160
ENSMUSG00000057933,162.370531232638,0.875108822082153,0.489300427053987,1.78848979828419,0.073697020107443,0.284901638826067,Gsta2,14858,ENSMUSG00000058056,Palld,protein_coding,"palladin, cytoskeletal associated protein [Source:MGI Symbol;Acc:MGI:1919583]",8,61964467,62355724
ENSMUSG00000057948,28.796779686208,-0.052031326184737,0.332521181794266,-0.156475223334584,0.875658447583165,0.957899885363415,Unc13d,70450,ENSMUSG00000058064,Gm10036,processed_pseudogene,predicted gene 10036 [Source:MGI Symbol;Acc:MGI:3642334],18,15965851,15966384
ENSMUSG00000057963,253.962134011345,-0.059799410807495,0.146822021061157,-0.407291837936128,0.683793656802242,0.866666477147897,Itpk1,217837,ENSMUSG00000058070,Eml1,protein_coding,echinoderm microtubule associated protein like 1 [Source:MGI Symbol;Acc:MGI:1915769],12,108337216,108505876
ENSMUSG00000057969,11.5044938540787,0.740222509335381,0.610090814058729,1.21329889301386,0.225015565997067,0.515917066681769,Sema3b,20347,ENSMUSG00000058076,Sdhc,protein_coding,"succinate dehydrogenase complex, subunit C, integral membrane protein [Source:MGI Symbol;Acc:MGI:1913302]",1,170954734,170978172
ENSMUSG00000057982,294.789780224257,1.12489761705326,0.26880263632444,4.18484592426218,2.85359586868673E-05,0.000851249598367,Zfp809,235047,ENSMUSG00000058093,Zfp729b,protein_coding,zinc finger protein 729b [Source:MGI Symbol;Acc:MGI:2145180],13,67737558,67757826
ENSMUSG00000058006,326.32202797407,-0.130348612669491,0.282469045801063,-0.461461581745468,0.644467478466762,0.845333011341496,Mdn1,100019,ENSMUSG00000058099,Nfam1,protein_coding,Nfat activating molecule with ITAM motif 1 [Source:MGI Symbol;Acc:MGI:1921289],15,82877174,82917507
ENSMUSG00000058013,320.26793266408,-0.183721965620541,0.138655567894711,-1.32502407519655,0.185163166333253,0.470216140136711,Sept11,52398,ENSMUSG00000058126,Tpm3-rs7,protein_coding,"tropomyosin 3, related sequence 7 [Source:MGI Symbol;Acc:MGI:99705]",14,113552040,113554186
ENSMUSG00000058022,1278.41103883667,0.022680834876849,0.117795301551374,0.192544478244383,0.847315731036467,0.947250896697693,Adtrp,109254,ENSMUSG00000058135,Gstm1,protein_coding,"glutathione S-transferase, mu 1 [Source:MGI Symbol;Acc:MGI:95860]",3,107919571,107925289
ENSMUSG00000058056,1183.76864332151,-0.112814921056807,0.169955693457547,-0.663790184145772,0.50682460899872,0.761451133486412,Palld,72333,ENSMUSG00000058152,Chsy3,protein_coding,chondroitin sulfate synthase 3 [Source:MGI Symbol;Acc:MGI:1926173],18,59308473,59669071
ENSMUSG00000058064,8.24696420666749,0.393927415106155,0.692265989134297,0.569040544081582,0.569328625628174,0.799648788596573,NA,NA,ENSMUSG00000058163,Gm5431,protein_coding,predicted gene 5431 [Source:MGI Symbol;Acc:MGI:3645205],11,48778249,48793041
ENSMUSG00000058070,48.1381430904509,-0.49421552229572,0.304435899508366,-1.62338122111692,0.104507936538659,0.347582999911595,Eml1,68519,ENSMUSG00000058173,Smco4,protein_coding,single-pass membrane protein with coiled-coil domains 4 [Source:MGI Symbol;Acc:MGI:3039636],9,15404728,15456556
ENSMUSG00000058076,1896.2212756191,0.060701178638627,0.106126676046848,0.571969092971794,0.567342913561919,0.798220980544648,Sdhc,66052,ENSMUSG00000058174,Gm5148,protein_coding,predicted gene 5148 [Source:MGI Symbol;Acc:MGI:3646006],3,37768339,37778639
ENSMUSG00000058093,132.027611186437,0.074899555788532,0.164376268169854,0.455659181355403,0.648635078839695,0.8475669295308,Zfp729b,100416706,ENSMUSG00000058192,Zfp846,protein_coding,zinc finger protein 846 [Source:MGI Symbol;Acc:MGI:1924012],9,20492587,20516705
ENSMUSG00000058099,134.253871588739,-0.279783484965271,0.222494742319327,-1.2574835793815,0.208578581376311,0.499783099555631,Nfam1,74039,ENSMUSG00000058207,Serpina3k,protein_coding,"serine (or cysteine) peptidase inhibitor, clade A, member 3K [Source:MGI Symbol;Acc:MGI:98377]",12,104304745,104312403
ENSMUSG00000058126,6.4913865649041,0.649120689428276,0.709815233706107,0.914492474385298,0.360458130458675,0.652229756650161,NA,NA,ENSMUSG00000058216,Gstp3,protein_coding,glutathione S-transferase pi 3 [Source:MGI Symbol;Acc:MGI:2385078],19,4107477,4109569
ENSMUSG00000058135,10709.3658565531,-0.83436989771276,0.260088865589815,-3.20801852021086,0.001336528914716,0.019257650700046,Gstm1,14862,ENSMUSG00000058230,Arhgap35,protein_coding,Rho GTPase activating protein 35 [Source:MGI Symbol;Acc:MGI:1929494],7,16227644,16348918
ENSMUSG00000058152,84.1052159490429,0.034193878924365,0.278960430325338,0.122576090395639,0.902442788741953,0.968521485412197,Chsy3,78923,ENSMUSG00000058239,Usf2,protein_coding,upstream transcription factor 2 [Source:MGI Symbol;Acc:MGI:99961],7,30644673,30656228
ENSMUSG00000058163,25.1084615812044,-0.451759324058209,0.358847095315663,-1.25891871483818,0.208059693328326,0.499291764063892,Gm5431,432555,ENSMUSG00000058240,Cryzl1,protein_coding,"crystallin, zeta (quinone reductase)-like 1 [Source:MGI Symbol;Acc:MGI:1913859]",16,91486210,91525863
ENSMUSG00000058173,85.7409712621967,-0.189858530354161,0.167275662809499,-1.13500390412669,0.256373682583824,0.550809989784161,Smco4,170748,ENSMUSG00000058246,Gm10037,protein_coding,predicted gene 10037 [Source:MGI Symbol;Acc:MGI:3645096],13,67979225,67992154
ENSMUSG00000058174,20.284026057243,-0.615223190079237,0.438715582455106,-1.40232810203908,0.160817292370718,0.43824337575994,Gm5148,381438,ENSMUSG00000058254,Tspan7,protein_coding,tetraspanin 7 [Source:MGI Symbol;Acc:MGI:1298407],X,10351397,10462844
ENSMUSG00000058192,54.4890074604447,-0.346471882134509,0.405923078239348,-0.853540733966881,0.393359508606624,0.678838984147197,Zfp846,244721,ENSMUSG00000058258,Idi1,protein_coding,isopentenyl-diphosphate delta isomerase [Source:MGI Symbol;Acc:MGI:2442264],13,8935537,8942487
ENSMUSG00000058207,72987.9531868966,1.96267673986709,0.281791300623216,6.96500117472182,3.28401010591475E-12,3.68379084029594E-10,Serpina3k,20714,ENSMUSG00000058260,Serpina9,protein_coding,"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9 [Source:MGI Symbol;Acc:MGI:1919157]",12,103961002,103980014
ENSMUSG00000058216,233.852510457835,-1.34139542033484,0.366835841314982,-3.65666401496208,0.000255518941924,0.005262759633889,Gstp3,225884,ENSMUSG00000058267,Mrps14,protein_coding,mitochondrial ribosomal protein S14 [Source:MGI Symbol;Acc:MGI:1928141],1,160022785,160029740
ENSMUSG00000058230,1588.23625938529,0.267592379225635,0.117239680189324,2.28243866576158,0.022463454731573,0.141269172498458,Arhgap35,232906,ENSMUSG00000058290,Espl1,protein_coding,"extra spindle pole bodies 1, separase [Source:MGI Symbol;Acc:MGI:2146156]",15,102204701,102232792
ENSMUSG00000058239,670.750067657411,-0.175290370322736,0.112136528474288,-1.56318706052085,0.118008602718461,0.370942743098117,Usf2,22282,ENSMUSG00000058291,Zfp68,protein_coding,zinc finger protein 68 [Source:MGI Symbol;Acc:MGI:1344427],5,138601914,138618023
ENSMUSG00000058240,176.79236719866,0.256157052099321,0.163660225328203,1.56517597104382,0.117541654079623,0.37078544575629,Cryzl1,66609,ENSMUSG00000058297,Spock2,protein_coding,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2 [Source:MGI Symbol;Acc:MGI:1891351]",10,59942041,59971020
ENSMUSG00000058246,9.38833642379214,-0.305261179344482,0.472713486304334,-0.64576363524343,0.518432441919359,0.769456920084359,Gm10037,102637366,ENSMUSG00000058298,Mcm9,protein_coding,minichromosome maintenance 9 homologous recombination repair factor [Source:MGI Symbol;Acc:MGI:1918817],10,53412411,53506535
ENSMUSG00000058254,322.055516466474,-0.149561673338599,0.147621423264906,-1.01314341801333,0.310991662210362,0.607963392075651,Tspan7,21912,ENSMUSG00000058301,Upf1,protein_coding,UPF1 regulator of nonsense transcripts homolog (yeast) [Source:MGI Symbol;Acc:MGI:107995],8,70784175,70805928
ENSMUSG00000058258,1614.83428433187,-1.70791675802402,0.587288361370876,-2.90813997069059,0.00363585561387,0.041124556872553,Idi1,319554,ENSMUSG00000058317,Ube2e2,protein_coding,ubiquitin-conjugating enzyme E2E 2 [Source:MGI Symbol;Acc:MGI:2384997],14,3575429,3896121
ENSMUSG00000058260,9.70774656146957,2.65487456003069,1.16029212485948,2.28810874705559,0.022131188987979,0.139844798944991,Serpina9,71907,ENSMUSG00000058318,Phf21a,protein_coding,PHD finger protein 21A [Source:MGI Symbol;Acc:MGI:2384756],2,91923462,92195011
ENSMUSG00000058267,264.836126866837,0.108398211963306,0.142945510488367,0.758318408133056,0.448260389792317,0.723116460867586,Mrps14,64659,ENSMUSG00000058325,Dock1,protein_coding,dedicator of cytokinesis 1 [Source:MGI Symbol;Acc:MGI:2429765],7,134272383,134775368
ENSMUSG00000058290,6.63909196380713,0.249431958363616,0.95798777808627,0.260370710430038,0.794577833688064,0.921778199713513,Espl1,105988,ENSMUSG00000058331,Zfp85,protein_coding,zinc finger protein 85 [Source:MGI Symbol;Acc:MGI:107767],13,67895919,67903347
ENSMUSG00000058291,218.405535620056,-0.213393944286566,0.130781047999376,-1.63168859365298,0.102745104146536,0.343997472474186,Zfp68,24135,ENSMUSG00000058351,Smim4,protein_coding,small integral membrane protein 4 [Source:MGI Symbol;Acc:MGI:1913737],14,30810089,30850913
ENSMUSG00000058297,15.751545942827,-0.729287144266152,0.463880004117056,-1.57214611061813,0.115916669829859,0.367961897544964,Spock2,94214,ENSMUSG00000058355,Abce1,protein_coding,"ATP-binding cassette, sub-family E (OABP), member 1 [Source:MGI Symbol;Acc:MGI:1195458]",8,80410091,80438369
ENSMUSG00000058298,74.4175574244004,-0.007029251441295,0.184002867135352,-0.038201858214112,0.969526739338395,0.989873788321945,Mcm9,71567,ENSMUSG00000058360,Gm10040,pseudogene,predicted gene 10040 [Source:MGI Symbol;Acc:MGI:3708676],3,68640470,68645410
ENSMUSG00000058301,719.035684393622,0.057495887259762,0.117814737008297,0.48801948482653,0.625536039700499,0.833618131257228,Upf1,19704,ENSMUSG00000058388,Phtf1,protein_coding,putative homeodomain transcription factor 1 [Source:MGI Symbol;Acc:MGI:1332671],3,103875426,103931914
ENSMUSG00000058317,226.230938758646,-0.500071498868989,0.153172386449165,-3.26476273211916,0.001095558059922,0.016577491134135,Ube2e2,218793,ENSMUSG00000058392,Rrp1b,protein_coding,ribosomal RNA processing 1B [Source:MGI Symbol;Acc:MGI:1919712],17,32255074,32281839
ENSMUSG00000058318,305.452373599435,0.395985244211737,0.21974779869725,1.80199868467075,0.071545612506631,0.280337355240331,Phf21a,192285,ENSMUSG00000058396,Gpr182,protein_coding,G protein-coupled receptor 182 [Source:MGI Symbol;Acc:MGI:109545],10,127583145,127587601
